report_date,bond,bond_yield,years_to_maturity
2025-01-14,R2048,11.43,23.1211498973306
2025-01-14,R2053,11.415,28.20807665982204
2025-01-14,ZARGB2,8.404,2.0
2025-01-14,ZARGB3,8.698,3.0
2025-01-14,ZARGB5,9.286,5.0
2025-01-14,ZARGB10,10.62,10.0
2025-01-14,ZARGB15,11.369,15.0
2025-01-14,ZARGB20,11.465,20.0
2025-01-14,ZARGB25,11.425,25.0
2025-01-14,R2044,11.475,19.04449007529089
2025-01-13,R2033,10.215,8.210814510609172
2025-01-13,R2038,11.22,13.210130047912388
2025-01-13,R2037,11.145,12.049281314168375
2025-01-13,R209,10.92,11.211498973305956
2025-01-13,R2035,10.705,10.124572210814511
2025-01-13,R214,11.305,16.125941136208077
2025-01-13,R2032,9.99,7.211498973305955
2025-01-13,R213,9.69,6.12457221081451
2025-01-13,R2030,9.32,5.048596851471594
2025-01-13,R186,8.42,1.9356605065023955
2025-01-13,SATB12M,8.186,1.0
2025-01-13,R2040,11.405,15.047227926078028
2025-01-13,ZARGB30,11.467,30.0
2025-01-13,R2044,11.525,19.04722792607803
2025-01-13,R2053,11.47,28.21081451060917
2025-01-13,ZARGB2,8.438,2.0
2025-01-13,ZARGB3,8.727,3.0
2025-01-13,ZARGB5,9.305,5.0
2025-01-13,ZARGB10,10.671,10.0
2025-01-13,ZARGB15,11.399,15.0
2025-01-13,ZARGB20,11.515,20.0
2025-01-13,ZARGB25,11.476,25.0
2025-01-13,R2048,11.48,23.123887748117728
2025-01-10,R2035,10.625,10.132785763175908
2025-01-10,R214,11.225,16.134154688569474
2025-01-10,R2040,11.325,15.055441478439423
2025-01-10,R2038,11.135,13.218343600273784
2025-01-10,R2037,11.065,12.057494866529774
2025-01-10,R209,10.845,11.219712525667353
2025-01-10,SATB12M,8.231,1.0
2025-01-10,R2033,10.14,8.219028062970569
2025-01-10,R2032,9.91,7.219712525667351
2025-01-10,R213,9.615,6.132785763175907
2025-01-10,R2030,9.245,5.056810403832992
2025-01-10,R186,8.36,1.943874058863792
2025-01-10,R2048,11.405,23.132101300479125
2025-01-10,R2044,11.445,19.055441478439427
2025-01-10,SATB9M,8.33,0.75
2025-01-10,R2053,11.405,28.21902806297057
2025-01-10,ZARGB25,11.405,25.0
2025-01-10,REPO,7.75,0.0
2025-01-10,SATB6M,8.35,0.5
2025-01-10,SATB3M,7.92,0.25
2025-01-10,ZARGB30,11.405,30.0
2025-01-10,ZARGB2,8.376,2.0
2025-01-10,ZARGB20,11.436,20.0
2025-01-10,ZARGB10,10.59,10.0
2025-01-10,ZARGB5,9.228,5.0
2025-01-10,ZARGB3,8.66,3.0
2025-01-10,ZARGB15,11.318,15.0
2025-01-09,R2035,10.48,10.13552361396304
2025-01-09,R2040,11.185,15.058179329226558
2025-01-09,R2038,10.98,13.221081451060916
2025-01-09,R2037,10.91,12.060232717316904
2025-01-09,R209,10.7,11.222450376454484
2025-01-09,R213,9.49,6.135523613963039
2025-01-09,R2033,10.025,8.2217659137577
2025-01-09,R2032,9.78,7.222450376454483
2025-01-09,R2030,9.115,5.059548254620124
2025-01-09,R186,8.275,1.946611909650924
2025-01-09,R214,11.08,16.136892539356605
2025-01-09,SATB12M,8.231,1.0
2025-01-09,R2044,11.31,19.05817932922656
2025-01-09,R2048,11.26,23.134839151266256
2025-01-09,ZARGB2,8.289,2.0
2025-01-09,ZARGB3,8.559,3.0
2025-01-09,ZARGB5,9.098,5.0
2025-01-09,ZARGB10,10.446,10.0
2025-01-09,ZARGB15,11.177,15.0
2025-01-09,ZARGB20,11.299,20.0
2025-01-09,ZARGB25,11.26,25.0
2025-01-09,ZARGB30,11.26,30.0
2025-01-09,R2053,11.26,28.2217659137577
2025-01-08,R2032,9.75,7.225188227241615
2025-01-08,R2037,10.835,12.062970568104038
2025-01-08,R209,10.63,11.225188227241617
2025-01-08,R2035,10.425,10.13826146475017
2025-01-08,R2033,10.01,8.224503764544833
2025-01-08,R214,11.005,16.139630390143736
2025-01-08,R213,9.465,6.138261464750171
2025-01-08,R2030,9.095,5.062286105407256
2025-01-08,R186,8.285,1.949349760438056
2025-01-08,SATB12M,8.231,1.0
2025-01-08,R2038,10.91,13.22381930184805
2025-01-08,R2040,11.11,15.06091718001369
2025-01-08,R2044,11.24,19.06091718001369
2025-01-08,ZARGB5,9.078,5.0
2025-01-08,ZARGB25,11.187,25.0
2025-01-08,ZARGB20,11.228,20.0
2025-01-08,ZARGB15,11.102,15.0
2025-01-08,ZARGB10,10.394,10.0
2025-01-08,ZARGB30,11.192,30.0
2025-01-08,ZARGB3,8.558,3.0
2025-01-08,ZARGB2,8.298,2.0
2025-01-08,R2053,11.19,28.22450376454483
2025-01-08,R2048,11.185,23.137577002053387
2025-01-07,R2040,11.01,15.063655030800822
2025-01-07,SATB12M,8.231,1.0
2025-01-07,R186,8.27,1.952087611225188
2025-01-07,R2030,9.02,5.065023956194388
2025-01-07,R213,9.39,6.140999315537303
2025-01-07,R2032,9.66,7.227926078028747
2025-01-07,R2033,9.91,8.227241615331964
2025-01-07,R2035,10.31,10.140999315537304
2025-01-07,R209,10.515,11.227926078028748
2025-01-07,R2037,10.715,12.06570841889117
2025-01-07,R2038,10.79,13.22655715263518
2025-01-07,R214,10.9,16.142368240930868
2025-01-07,ZARGB30,11.07,30.0
2025-01-07,R2048,11.07,23.14031485284052
2025-01-07,R2053,11.07,28.22724161533197
2025-01-07,ZARGB2,8.281,2.0
2025-01-07,ZARGB3,8.522,3.0
2025-01-07,ZARGB5,9.004,5.0
2025-01-07,ZARGB10,10.279,10.0
2025-01-07,ZARGB15,11.001,15.0
2025-01-07,ZARGB20,11.109,20.0
2025-01-07,ZARGB25,11.07,25.0
2025-01-07,R2044,11.12,19.06365503080082
2025-01-06,R2033,9.9,8.229979466119097
2025-01-06,R2038,10.77,13.229295003422314
2025-01-06,R2037,10.695,12.068446269678304
2025-01-06,R209,10.5,11.23066392881588
2025-01-06,R2035,10.28,10.143737166324437
2025-01-06,R214,10.87,16.145106091718002
2025-01-06,R2032,9.65,7.230663928815879
2025-01-06,R213,9.375,6.143737166324435
2025-01-06,R2030,9.01,5.06776180698152
2025-01-06,R186,8.25,1.9548254620123204
2025-01-06,SATB12M,8.231,1.0
2025-01-06,R2040,10.975,15.066392881587952
2025-01-06,ZARGB30,11.04,30.0
2025-01-06,R2044,11.08,19.066392881587955
2025-01-06,R2053,11.04,28.229979466119097
2025-01-06,ZARGB2,8.261,2.0
2025-01-06,ZARGB3,8.505,3.0
2025-01-06,ZARGB5,8.993,5.0
2025-01-06,ZARGB10,10.25,10.0
2025-01-06,ZARGB15,10.966,15.0
2025-01-06,ZARGB20,11.071,20.0
2025-01-06,ZARGB25,11.04,25.0
2025-01-06,R2048,11.04,23.143052703627653
2025-01-03,R2035,10.26,10.151950718685832
2025-01-03,R214,10.865,16.1533196440794
2025-01-03,R2040,10.97,15.07460643394935
2025-01-03,R2038,10.765,13.23750855578371
2025-01-03,R2037,10.69,12.0766598220397
2025-01-03,R209,10.49,11.238877481177276
2025-01-03,R186,8.25,1.9630390143737169
2025-01-03,R2033,9.92,8.238193018480493
2025-01-03,R2032,9.67,7.238877481177276
2025-01-03,R213,9.405,6.151950718685832
2025-01-03,R2030,9.025,5.075975359342916
2025-01-03,SATB12M,8.253,1.0
2025-01-03,R2048,11.04,23.15126625598905
2025-01-03,R2044,11.075,19.07460643394935
2025-01-03,SATB9M,8.35,0.75
2025-01-03,R2053,11.045,28.23819301848049
2025-01-03,ZARGB20,11.067,20.0
2025-01-03,SATB6M,8.37,0.5
2025-01-03,SATB3M,7.96,0.25
2025-01-03,ZARGB30,11.047,30.0
2025-01-03,ZARGB25,11.042,25.0
2025-01-03,REPO,7.75,0.0
2025-01-03,ZARGB15,10.961,15.0
2025-01-03,ZARGB3,8.508,3.0
2025-01-03,ZARGB10,10.232,10.0
2025-01-03,ZARGB2,8.25,2.0
2025-01-03,ZARGB5,9.005,5.0
2025-01-02,SATB12M,8.253,1.0
2025-01-02,R214,10.855,16.15605749486653
2025-01-02,R186,8.245,1.9657768651608487
2025-01-02,R2030,9.01,5.078713210130048
2025-01-02,R2032,9.665,7.241615331964408
2025-01-02,R2033,9.915,8.240930869267626
2025-01-02,R2035,10.25,10.154688569472963
2025-01-02,R209,10.485,11.241615331964407
2025-01-02,R2037,10.695,12.07939767282683
2025-01-02,R2038,10.77,13.240246406570842
2025-01-02,R2040,10.965,15.077344284736482
2025-01-02,R213,9.395,6.154688569472964
2025-01-02,R2044,11.07,19.077344284736483
2025-01-02,R2048,11.045,23.15400410677618
2025-01-02,ZARGB2,8.245,2.0
2025-01-02,ZARGB3,8.499,3.0
2025-01-02,ZARGB5,8.99,5.0
2025-01-02,ZARGB10,10.222,10.0
2025-01-02,ZARGB15,10.956,15.0
2025-01-02,ZARGB20,11.064,20.0
2025-01-02,ZARGB25,11.045,25.0
2025-01-02,ZARGB30,11.045,30.0
2025-01-02,R2053,11.045,28.240930869267626
2025-01-01,R2033,9.94,8.243668720054757
2025-01-01,R2038,10.835,13.242984257357977
2025-01-01,R2037,10.755,12.082135523613964
2025-01-01,R209,10.54,11.24435318275154
2025-01-01,R2035,10.315,10.157426420260096
2025-01-01,SATB12M,8.253,1.0
2025-01-01,R2032,9.69,7.24435318275154
2025-01-01,R213,9.425,6.157426420260096
2025-01-01,R2030,9.035,5.08145106091718
2025-01-01,R186,8.27,1.9685147159479808
2025-01-01,R214,10.92,16.15879534565366
2025-01-01,R2040,11.025,15.080082135523616
2025-01-01,ZARGB25,11.117,25.0
2025-01-01,R2044,11.145,19.08008213552361
2025-01-01,R2053,11.12,28.24366872005476
2025-01-01,ZARGB2,8.271,2.0
2025-01-01,ZARGB3,8.523,3.0
2025-01-01,ZARGB5,9.014,5.0
2025-01-01,ZARGB10,10.283,10.0
2025-01-01,ZARGB15,11.016,15.0
2025-01-01,ZARGB20,11.138,20.0
2025-01-01,ZARGB30,11.122,30.0
2025-01-01,R2048,11.115,23.156741957563312
2024-12-31,R2035,10.315,10.160164271047227
2024-12-31,R214,10.92,16.161533196440793
2024-12-31,R2040,11.025,15.082819986310746
2024-12-31,R2038,10.835,13.245722108145106
2024-12-31,R2037,10.755,12.084873374401097
2024-12-31,R209,10.54,11.247091033538672
2024-12-31,R186,8.27,1.9712525667351128
2024-12-31,R2033,9.94,8.24640657084189
2024-12-31,R2032,9.69,7.247091033538672
2024-12-31,R213,9.425,6.160164271047228
2024-12-31,R2030,9.035,5.084188911704312
2024-12-31,SATB12M,8.253,1.0
2024-12-31,R2044,11.145,19.082819986310746
2024-12-31,R2048,11.115,23.159479808350444
2024-12-31,R2053,11.12,28.246406570841888
2024-12-31,ZARGB25,11.117,25.0
2024-12-31,ZARGB2,8.27,2.0
2024-12-31,SATB9M,8.35,0.75
2024-12-31,SATB6M,8.37,0.5
2024-12-31,SATB3M,7.96,0.25
2024-12-31,ZARGB30,11.122,30.0
2024-12-31,REPO,7.75,0.0
2024-12-31,ZARGB20,11.138,20.0
2024-12-31,ZARGB15,11.015,15.0
2024-12-31,ZARGB10,10.282,10.0
2024-12-31,ZARGB5,9.013,5.0
2024-12-31,ZARGB3,8.522,3.0
2024-12-30,SATB12M,8.253,1.0
2024-12-30,R186,8.275,1.9739904175222447
2024-12-30,R2030,9.04,5.086926762491444
2024-12-30,R213,9.425,6.16290212183436
2024-12-30,R2032,9.695,7.2498288843258045
2024-12-30,R2033,9.946,8.24914442162902
2024-12-30,R2035,10.325,10.16290212183436
2024-12-30,R209,10.55,11.249828884325805
2024-12-30,R2037,10.76,12.087611225188228
2024-12-30,R2038,10.832,13.24845995893224
2024-12-30,R2040,11.035,15.08555783709788
2024-12-30,R214,10.93,16.164271047227928
2024-12-30,R2044,11.16,19.08555783709788
2024-12-30,ZARGB10,10.291,10.0
2024-12-30,ZARGB30,11.132,30.0
2024-12-30,ZARGB25,11.127,25.0
2024-12-30,ZARGB20,11.152,20.0
2024-12-30,ZARGB15,11.024,15.0
2024-12-30,R2048,11.125,23.16221765913758
2024-12-30,ZARGB5,9.018,5.0
2024-12-30,ZARGB2,8.276,2.0
2024-12-30,R2053,11.13,28.249144421629023
2024-12-30,ZARGB3,8.527,3.0
2024-12-27,R209,10.525,11.2580424366872
2024-12-27,R2044,11.145,19.093771389459278
2024-12-27,R214,10.91,16.17248459958932
2024-12-27,R2040,11.015,15.093771389459274
2024-12-27,R2038,10.81,13.256673511293634
2024-12-27,R2037,10.735,12.095824777549623
2024-12-27,R2033,9.92,8.257357973990418
2024-12-27,R2035,10.3,10.171115674195756
2024-12-27,R2032,9.66,7.258042436687201
2024-12-27,R213,9.405,6.1711156741957565
2024-12-27,R2030,9.02,5.0951403148528405
2024-12-27,R2048,11.1,23.17043121149897
2024-12-27,SATB12M,8.174,1.0
2024-12-27,R186,8.255,1.9822039698836411
2024-12-27,R2053,11.11,28.257357973990416
2024-12-27,ZARGB2,8.256,2.0
2024-12-27,ZARGB30,11.113,30.0
2024-12-27,ZARGB3,8.505,3.0
2024-12-27,SATB9M,8.35,0.75
2024-12-27,SATB6M,8.37,0.5
2024-12-27,SATB3M,7.96,0.25
2024-12-27,REPO,7.75,0.0
2024-12-27,ZARGB25,11.104,25.0
2024-12-27,ZARGB20,11.135,20.0
2024-12-27,ZARGB15,11.003,15.0
2024-12-27,ZARGB10,10.265,10.0
2024-12-27,ZARGB5,8.996,5.0
2024-12-26,R214,10.915,16.175222450376456
2024-12-26,SATB12M,8.174,1.0
2024-12-26,R186,8.255,1.9849418206707732
2024-12-26,R2030,9.03,5.0978781656399725
2024-12-26,R2032,9.67,7.260780287474333
2024-12-26,R2033,9.93,8.260095824777549
2024-12-26,R2035,10.3,10.173853524982889
2024-12-26,R209,10.525,11.260780287474333
2024-12-26,R2037,10.73,12.098562628336756
2024-12-26,R2038,10.81,13.259411362080767
2024-12-26,R2040,11.025,15.096509240246409
2024-12-26,R213,9.415,6.1738535249828885
2024-12-26,R2044,11.155,19.096509240246405
2024-12-26,ZARGB10,10.265,10.0
2024-12-26,ZARGB25,11.107,25.0
2024-12-26,ZARGB20,11.144,20.0
2024-12-26,R2048,11.105,23.173169062286107
2024-12-26,ZARGB15,11.013,15.0
2024-12-26,ZARGB30,11.112,30.0
2024-12-26,ZARGB5,9.005,5.0
2024-12-26,ZARGB3,8.507,3.0
2024-12-26,ZARGB2,8.256,2.0
2024-12-26,R2053,11.11,28.26009582477755
2024-12-25,R214,10.915,16.177960301163587
2024-12-25,SATB12M,8.174,1.0
2024-12-25,R186,8.255,1.9876796714579053
2024-12-25,R2030,9.03,5.100616016427105
2024-12-25,R213,9.415,6.176591375770021
2024-12-25,R2032,9.67,7.263518138261465
2024-12-25,R2033,9.93,8.262833675564682
2024-12-25,R2035,10.3,10.17659137577002
2024-12-25,R209,10.525,11.263518138261464
2024-12-25,R2037,10.73,12.101300479123887
2024-12-25,R2038,10.81,13.262149212867898
2024-12-25,R2040,11.025,15.099247091033538
2024-12-25,R2044,11.155,19.09924709103354
2024-12-25,ZARGB30,11.112,30.0
2024-12-25,R2053,11.11,28.26283367556468
2024-12-25,ZARGB2,8.256,2.0
2024-12-25,ZARGB3,8.507,3.0
2024-12-25,ZARGB5,9.004,5.0
2024-12-25,ZARGB10,10.265,10.0
2024-12-25,ZARGB15,11.012,15.0
2024-12-25,ZARGB20,11.144,20.0
2024-12-25,ZARGB25,11.107,25.0
2024-12-25,R2048,11.105,23.17590691307324
2024-12-24,R2032,9.67,7.266255989048597
2024-12-24,R2037,10.73,12.10403832991102
2024-12-24,R209,10.525,11.266255989048595
2024-12-24,R2035,10.3,10.179329226557153
2024-12-24,R2033,9.93,8.265571526351813
2024-12-24,R2040,11.025,15.101984941820673
2024-12-24,R213,9.415,6.179329226557153
2024-12-24,R2030,9.03,5.103353867214237
2024-12-24,R186,8.255,1.990417522245037
2024-12-24,SATB12M,8.174,1.0
2024-12-24,R2038,10.81,13.264887063655031
2024-12-24,R214,10.915,16.18069815195072
2024-12-24,ZARGB30,11.112,30.0
2024-12-24,R2048,11.105,23.17864476386037
2024-12-24,R2053,11.11,28.265571526351813
2024-12-24,ZARGB2,8.256,2.0
2024-12-24,ZARGB3,8.506,3.0
2024-12-24,ZARGB5,9.003,5.0
2024-12-24,ZARGB10,10.264,10.0
2024-12-24,ZARGB15,11.012,15.0
2024-12-24,ZARGB20,11.144,20.0
2024-12-24,ZARGB25,11.107,25.0
2024-12-24,R2044,11.155,19.10198494182067
2024-12-23,R2033,9.995,8.268309377138946
2024-12-23,R2038,10.885,13.267624914442164
2024-12-23,R2037,10.805,12.106776180698152
2024-12-23,R209,10.595,11.268993839835728
2024-12-23,R2035,10.37,10.182067077344286
2024-12-23,R214,10.99,16.18343600273785
2024-12-23,R2032,9.73,7.268993839835729
2024-12-23,R213,9.48,6.182067077344285
2024-12-23,R2030,9.095,5.106091718001369
2024-12-23,R186,8.295,1.9931553730321696
2024-12-23,SATB12M,8.174,1.0
2024-12-23,R2040,11.105,15.104722792607802
2024-12-23,R2053,11.18,28.268309377138944
2024-12-23,R2044,11.225,19.1047227926078
2024-12-23,R2048,11.17,23.1813826146475
2024-12-23,ZARGB2,8.296,2.0
2024-12-23,ZARGB3,8.553,3.0
2024-12-23,ZARGB5,9.067,5.0
2024-12-23,ZARGB10,10.333,10.0
2024-12-23,ZARGB15,11.091,15.0
2024-12-23,ZARGB20,11.213,20.0
2024-12-23,ZARGB25,11.174,25.0
2024-12-23,ZARGB30,11.183,30.0
2024-12-20,R2035,10.4,10.19028062970568
2024-12-20,R214,11.02,16.191649555099247
2024-12-20,R2040,11.13,15.1129363449692
2024-12-20,R2038,10.9,13.27583846680356
2024-12-20,R2037,10.81,12.114989733059549
2024-12-20,R209,10.6,11.277207392197123
2024-12-20,R2048,11.195,23.189596167008897
2024-12-20,R2033,10.03,8.276522929500342
2024-12-20,R2032,9.77,7.277207392197125
2024-12-20,R213,9.51,6.190280629705681
2024-12-20,R2030,9.125,5.114305270362765
2024-12-20,SATB12M,8.141,1.0
2024-12-20,R2044,11.25,19.1129363449692
2024-12-20,R186,8.32,2.001368925393566
2024-12-20,R2053,11.21,28.27652292950034
2024-12-20,ZARGB25,11.2,25.0
2024-12-20,REPO,7.75,0.0
2024-12-20,SATB9M,8.32,0.75
2024-12-20,SATB6M,8.37,0.5
2024-12-20,SATB3M,7.98,0.25
2024-12-20,ZARGB30,11.215,30.0
2024-12-20,ZARGB2,8.32,2.0
2024-12-20,ZARGB20,11.238,20.0
2024-12-20,ZARGB10,10.362,10.0
2024-12-20,ZARGB5,9.095,5.0
2024-12-20,ZARGB3,8.578,3.0
2024-12-20,ZARGB15,11.115,15.0
2024-12-19,R2033,10.0,8.279260780287474
2024-12-19,R2038,10.885,13.27857631759069
2024-12-19,R2037,10.795,12.11772758384668
2024-12-19,R209,10.595,11.279945242984258
2024-12-19,R2035,10.375,10.193018480492814
2024-12-19,R2030,9.1,5.117043121149897
2024-12-19,R2032,9.745,7.279945242984257
2024-12-19,R213,9.485,6.193018480492813
2024-12-19,R186,8.28,2.004106776180698
2024-12-19,SATB12M,8.141,1.0
2024-12-19,R214,10.99,16.194387405886378
2024-12-19,R2040,11.12,15.11567419575633
2024-12-19,R2048,11.18,23.19233401779603
2024-12-19,R2044,11.24,19.11567419575633
2024-12-19,ZARGB10,10.336,10.0
2024-12-19,ZARGB25,11.184,25.0
2024-12-19,ZARGB20,11.227,20.0
2024-12-19,ZARGB15,11.104,15.0
2024-12-19,ZARGB30,11.193,30.0
2024-12-19,ZARGB5,9.068,5.0
2024-12-19,ZARGB3,8.542,3.0
2024-12-19,ZARGB2,8.279,2.0
2024-12-19,R2053,11.19,28.279260780287476
2024-12-18,R214,10.915,16.197125256673512
2024-12-18,R186,8.24,2.00684462696783
2024-12-18,R2030,9.015,5.119780971937029
2024-12-18,R213,9.4,6.195756331279945
2024-12-18,R2032,9.66,7.282683093771389
2024-12-18,R2033,9.915,8.281998631074606
2024-12-18,R2035,10.3,10.195756331279943
2024-12-18,R209,10.525,11.28268309377139
2024-12-18,R2037,10.725,12.120465434633813
2024-12-18,R2038,10.815,13.281314168377824
2024-12-18,R2040,11.045,15.118412046543463
2024-12-18,SATB12M,8.141,1.0
2024-12-18,R2044,11.18,19.11841204654346
2024-12-18,ZARGB10,10.259,10.0
2024-12-18,ZARGB30,11.133,30.0
2024-12-18,ZARGB25,11.124,25.0
2024-12-18,ZARGB20,11.167,20.0
2024-12-18,ZARGB15,11.029,15.0
2024-12-18,R2048,11.12,23.195071868583163
2024-12-18,ZARGB5,8.984,5.0
2024-12-18,ZARGB3,8.487,3.0
2024-12-18,ZARGB2,8.239,2.0
2024-12-18,R2053,11.13,28.281998631074607
2024-12-17,R2040,10.95,15.121149897330596
2024-12-17,SATB12M,8.141,1.0
2024-12-17,R186,8.18,2.0095824777549622
2024-12-17,R2030,8.96,5.122518822724161
2024-12-17,R213,9.34,6.198494182067077
2024-12-17,R2032,9.595,7.285420944558521
2024-12-17,R2033,9.85,8.284736481861739
2024-12-17,R2035,10.225,10.198494182067078
2024-12-17,R209,10.445,11.285420944558522
2024-12-17,R2037,10.645,12.123203285420944
2024-12-17,R2038,10.735,13.284052019164957
2024-12-17,R214,10.815,16.199863107460644
2024-12-17,ZARGB30,11.027,30.0
2024-12-17,R2048,11.02,23.19780971937029
2024-12-17,R2053,11.025,28.28473648186174
2024-12-17,ZARGB2,8.18,2.0
2024-12-17,ZARGB3,8.428,3.0
2024-12-17,ZARGB5,8.928,5.0
2024-12-17,ZARGB10,10.185,10.0
2024-12-17,ZARGB15,10.935,15.0
2024-12-17,ZARGB20,11.063,20.0
2024-12-17,ZARGB25,11.022,25.0
2024-12-17,R2044,11.075,19.1211498973306
2024-12-16,R2033,9.8,8.28747433264887
2024-12-16,R2038,10.675,13.286789869952088
2024-12-16,R2037,10.585,12.125941136208075
2024-12-16,R209,10.39,11.288158795345652
2024-12-16,R2035,10.165,10.20123203285421
2024-12-16,R214,10.75,16.202600958247775
2024-12-16,R2032,9.545,7.288158795345653
2024-12-16,R213,9.29,6.201232032854209
2024-12-16,R2030,8.905,5.125256673511293
2024-12-16,R186,8.15,2.0123203285420943
2024-12-16,SATB12M,8.141,1.0
2024-12-16,R2040,10.89,15.123887748117728
2024-12-16,ZARGB30,10.967,30.0
2024-12-16,R2044,11.01,19.123887748117728
2024-12-16,R2053,10.965,28.28747433264887
2024-12-16,ZARGB2,8.15,2.0
2024-12-16,ZARGB3,8.389,3.0
2024-12-16,ZARGB5,8.874,5.0
2024-12-16,ZARGB10,10.125,10.0
2024-12-16,ZARGB15,10.874,15.0
2024-12-16,ZARGB20,10.999,20.0
2024-12-16,ZARGB25,10.962,25.0
2024-12-16,R2048,10.96,23.200547570157426
2024-12-13,R2035,10.165,10.209445585215606
2024-12-13,R214,10.75,16.210814510609172
2024-12-13,R2040,10.89,15.132101300479125
2024-12-13,R2038,10.675,13.295003422313483
2024-12-13,R2037,10.585,12.134154688569472
2024-12-13,R209,10.39,11.29637234770705
2024-12-13,SATB12M,8.208,1.0
2024-12-13,R2033,9.8,8.295687885010267
2024-12-13,R2032,9.545,7.29637234770705
2024-12-13,R213,9.29,6.209445585215605
2024-12-13,R2030,8.905,5.13347022587269
2024-12-13,R2048,10.96,23.208761122518823
2024-12-13,R2044,11.01,19.132101300479125
2024-12-13,R186,8.15,2.020533880903491
2024-12-13,R2053,10.965,28.295687885010267
2024-12-13,ZARGB25,10.962,25.0
2024-12-13,ZARGB2,8.151,2.0
2024-12-13,SATB9M,8.37,0.75
2024-12-13,SATB6M,8.3,0.5
2024-12-13,SATB3M,7.98,0.25
2024-12-13,ZARGB30,10.967,30.0
2024-12-13,REPO,7.75,0.0
2024-12-13,ZARGB20,11.0,20.0
2024-12-13,ZARGB10,10.124,10.0
2024-12-13,ZARGB5,8.872,5.0
2024-12-13,ZARGB3,8.387,3.0
2024-12-13,ZARGB15,10.873,15.0
2024-12-12,R2033,9.74,8.2984257357974
2024-12-12,R2038,10.675,13.297741273100616
2024-12-12,R2037,10.59,12.136892539356603
2024-12-12,R209,10.385,11.299110198494182
2024-12-12,R2035,10.165,10.212183436002736
2024-12-12,R2030,8.855,5.136208076659822
2024-12-12,R2032,9.505,7.299110198494182
2024-12-12,R213,9.255,6.2121834360027375
2024-12-12,R186,8.075,2.023271731690623
2024-12-12,SATB12M,8.208,1.0
2024-12-12,R214,10.755,16.213552361396303
2024-12-12,R2040,10.9,15.134839151266256
2024-12-12,R2048,10.96,23.211498973305957
2024-12-12,R2044,11.02,19.134839151266256
2024-12-12,ZARGB10,10.116,10.0
2024-12-12,ZARGB25,10.963,25.0
2024-12-12,ZARGB20,11.007,20.0
2024-12-12,ZARGB15,10.882,15.0
2024-12-12,ZARGB30,10.973,30.0
2024-12-12,ZARGB5,8.82,5.0
2024-12-12,ZARGB3,8.319,3.0
2024-12-12,ZARGB2,8.078,2.0
2024-12-12,R2053,10.97,28.2984257357974
2024-12-11,R214,10.79,16.216290212183434
2024-12-11,R186,8.13,2.026009582477755
2024-12-11,R2030,8.91,5.138945927446954
2024-12-11,R213,9.29,6.2149212867898695
2024-12-11,R2032,9.53,7.301848049281314
2024-12-11,R2033,9.77,8.301163586584531
2024-12-11,R2035,10.19,10.21492128678987
2024-12-11,R209,10.41,11.301848049281316
2024-12-11,R2037,10.61,12.139630390143736
2024-12-11,R2038,10.715,13.300479123887747
2024-12-11,R2040,10.935,15.137577002053389
2024-12-11,SATB12M,8.208,1.0
2024-12-11,R2044,11.055,19.137577002053387
2024-12-11,ZARGB10,10.141,10.0
2024-12-11,ZARGB30,11.008,30.0
2024-12-11,ZARGB25,10.998,25.0
2024-12-11,ZARGB20,11.043,20.0
2024-12-11,ZARGB15,10.917,15.0
